STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA_Name,NatWalkInd,STATE,COUNTY,TRACT
47,145,30500,2,"Knoxville-Morristown-Sevierville, TN",9.5,47,145,030500
47,145,30800,1,"Knoxville-Morristown-Sevierville, TN",11.66666667,47,145,030800
47,189,30402,1,"Nashville-Davidson--Murfreesboro, TN",5.333333333,47,189,030402
47,189,30308,2,"Nashville-Davidson--Murfreesboro, TN",5.333333333,47,189,030308
47,189,31000,2,"Nashville-Davidson--Murfreesboro, TN",1.833333333,47,189,031000
47,93,2100,2,"Knoxville-Morristown-Sevierville, TN",10.33333333,47,093,002100
47,189,30307,2,"Nashville-Davidson--Murfreesboro, TN",4.833333333,47,189,030307
47,189,30901,4,"Nashville-Davidson--Murfreesboro, TN",4.166666667,47,189,030901
47,189,30305,2,"Nashville-Davidson--Murfreesboro, TN",6.833333333,47,189,030305
47,93,4300,1,"Knoxville-Morristown-Sevierville, TN",12.66666667,47,093,004300
47,93,4611,2,"Knoxville-Morristown-Sevierville, TN",4.833333333,47,093,004611
47,93,4401,2,"Knoxville-Morristown-Sevierville, TN",8.166666667,47,093,004401
47,93,5000,2,"Knoxville-Morristown-Sevierville, TN",11.83333333,47,093,005000
47,93,6501,2,"Knoxville-Morristown-Sevierville, TN",3.666666667,47,093,006501
47,93,4900,1,"Knoxville-Morristown-Sevierville, TN",8.5,47,093,004900
47,93,5803,1,"Knoxville-Morristown-Sevierville, TN",10.5,47,093,005803
47,93,4300,2,"Knoxville-Morristown-Sevierville, TN",13.33333333,47,093,004300
47,93,3500,1,"Knoxville-Morristown-Sevierville, TN",4.333333333,47,093,003500
47,93,5809,1,"Knoxville-Morristown-Sevierville, TN",6.666666667,47,093,005809
47,165,20405,1,"Nashville-Davidson--Murfreesboro, TN",3.666666667,47,165,020405
47,179,60900,1,"Johnson City-Kingsport-Bristol, TN-VA",8.666666667,47,179,060900
47,179,60900,3,"Johnson City-Kingsport-Bristol, TN-VA",4.833333333,47,179,060900
47,179,60900,5,"Johnson City-Kingsport-Bristol, TN-VA",7.333333333,47,179,060900
47,93,2000,1,"Knoxville-Morristown-Sevierville, TN",12,47,093,002000
47,93,2000,2,"Knoxville-Morristown-Sevierville, TN",12.66666667,47,093,002000
47,93,902,2,"Knoxville-Morristown-Sevierville, TN",11.66666667,47,093,000902
47,37,19600,2,"Nashville-Davidson--Murfreesboro, TN",10.83333333,47,037,019600
47,37,16100,1,"Nashville-Davidson--Murfreesboro, TN",15,47,037,016100
47,37,16500,4,"Nashville-Davidson--Murfreesboro, TN",15.66666667,47,037,016500
47,179,60600,5,"Johnson City-Kingsport-Bristol, TN-VA",6.166666667,47,179,060600
47,179,60600,2,"Johnson City-Kingsport-Bristol, TN-VA",7.5,47,179,060600
47,179,61000,3,"Johnson City-Kingsport-Bristol, TN-VA",8.166666667,47,179,061000
47,179,61402,2,"Johnson City-Kingsport-Bristol, TN-VA",5.666666667,47,179,061402
47,179,60502,3,"Johnson City-Kingsport-Bristol, TN-VA",5,47,179,060502
47,179,61901,4,"Johnson City-Kingsport-Bristol, TN-VA",3.333333333,47,179,061901
47,179,61000,1,"Johnson City-Kingsport-Bristol, TN-VA",10.33333333,47,179,061000
47,189,30700,1,"Nashville-Davidson--Murfreesboro, TN",11.33333333,47,189,030700
47,47,60501,2,"Memphis-Forrest City, TN-MS-AR",3.333333333,47,047,060501
47,47,60300,3,"Memphis-Forrest City, TN-MS-AR",4.333333333,47,047,060300
47,47,60300,2,"Memphis-Forrest City, TN-MS-AR",5.333333333,47,047,060300
47,47,60402,1,"Memphis-Forrest City, TN-MS-AR",4.833333333,47,047,060402
47,93,2300,1,"Knoxville-Morristown-Sevierville, TN",13.83333333,47,093,002300
47,93,2400,2,"Knoxville-Morristown-Sevierville, TN",9.666666667,47,093,002400
47,47,60403,3,"Memphis-Forrest City, TN-MS-AR",6.166666667,47,047,060403
47,93,3700,3,"Knoxville-Morristown-Sevierville, TN",15.83333333,47,093,003700
47,139,950400,2,"Chattanooga-Cleveland-Dalton, TN-GA",4.5,47,139,950400
47,139,950202,1,"Chattanooga-Cleveland-Dalton, TN-GA",4.5,47,139,950202
47,139,950202,4,"Chattanooga-Cleveland-Dalton, TN-GA",5,47,139,950202
47,139,950100,1,"Chattanooga-Cleveland-Dalton, TN-GA",3,47,139,950100
47,131,965800,2,"Martin-Union City, TN",3.833333333,47,131,965800
47,131,965900,1,"Martin-Union City, TN",1.833333333,47,131,965900
47,131,965500,2,"Martin-Union City, TN",7.833333333,47,131,965500
47,131,965300,2,"Martin-Union City, TN",4,47,131,965300
47,165,20102,2,"Nashville-Davidson--Murfreesboro, TN",5.666666667,47,165,020102
47,165,20204,1,"Nashville-Davidson--Murfreesboro, TN",3.166666667,47,165,020204
47,165,20208,1,"Nashville-Davidson--Murfreesboro, TN",4.166666667,47,165,020208
47,165,20207,1,"Nashville-Davidson--Murfreesboro, TN",5,47,165,020207
47,165,21005,2,"Nashville-Davidson--Murfreesboro, TN",3.833333333,47,165,021005
47,165,20205,1,"Nashville-Davidson--Murfreesboro, TN",3.333333333,47,165,020205
47,165,20503,2,"Nashville-Davidson--Murfreesboro, TN",3.666666667,47,165,020503
47,165,20800,4,"Nashville-Davidson--Murfreesboro, TN",6,47,165,020800
47,165,20403,1,"Nashville-Davidson--Murfreesboro, TN",2.666666667,47,165,020403
47,165,20406,2,"Nashville-Davidson--Murfreesboro, TN",3.166666667,47,165,020406
47,165,21005,1,"Nashville-Davidson--Murfreesboro, TN",3.333333333,47,165,021005
47,165,20502,1,"Nashville-Davidson--Murfreesboro, TN",4.5,47,165,020502
47,165,20903,2,"Nashville-Davidson--Murfreesboro, TN",7,47,165,020903
47,165,20602,3,"Nashville-Davidson--Murfreesboro, TN",4,47,165,020602
47,165,20602,2,"Nashville-Davidson--Murfreesboro, TN",2.333333333,47,165,020602
47,165,20603,2,"Nashville-Davidson--Murfreesboro, TN",3.166666667,47,165,020603
47,165,20501,1,"Nashville-Davidson--Murfreesboro, TN",6.666666667,47,165,020501
47,165,21004,2,"Nashville-Davidson--Murfreesboro, TN",5.5,47,165,021004
47,165,21201,1,"Nashville-Davidson--Murfreesboro, TN",7.166666667,47,165,021201
47,165,20204,2,"Nashville-Davidson--Murfreesboro, TN",3.333333333,47,165,020204
47,165,20101,2,"Nashville-Davidson--Murfreesboro, TN",6.5,47,165,020101
47,165,20102,3,"Nashville-Davidson--Murfreesboro, TN",3.166666667,47,165,020102
47,165,20206,1,"Nashville-Davidson--Murfreesboro, TN",6.166666667,47,165,020206
47,165,21008,1,"Nashville-Davidson--Murfreesboro, TN",8,47,165,021008
47,165,21205,2,"Nashville-Davidson--Murfreesboro, TN",11.66666667,47,165,021205
47,107,970402,3,"Chattanooga-Cleveland-Dalton, TN-GA",2.333333333,47,107,970402
47,107,970401,1,"Chattanooga-Cleveland-Dalton, TN-GA",7.5,47,107,970401
47,107,970102,1,"Chattanooga-Cleveland-Dalton, TN-GA",2.5,47,107,970102
47,107,970402,2,"Chattanooga-Cleveland-Dalton, TN-GA",9.333333333,47,107,970402
47,155,81101,1,"Knoxville-Morristown-Sevierville, TN",7.5,47,155,081101
47,111,970300,1,"Nashville-Davidson--Murfreesboro, TN",7.666666667,47,111,970300
47,155,980100,1,"Knoxville-Morristown-Sevierville, TN",5.5,47,155,980100
47,155,80700,2,"Knoxville-Morristown-Sevierville, TN",6.166666667,47,155,080700
47,155,80201,2,"Knoxville-Morristown-Sevierville, TN",3.333333333,47,155,080201
47,155,80201,1,"Knoxville-Morristown-Sevierville, TN",4.166666667,47,155,080201
47,155,80801,1,"Knoxville-Morristown-Sevierville, TN",9.166666667,47,155,080801
47,155,80601,2,"Knoxville-Morristown-Sevierville, TN",5.833333333,47,155,080601
47,155,80102,3,"Knoxville-Morristown-Sevierville, TN",4.833333333,47,155,080102
47,155,80602,4,"Knoxville-Morristown-Sevierville, TN",4.333333333,47,155,080602
47,155,80802,2,"Knoxville-Morristown-Sevierville, TN",10,47,155,080802
47,155,81101,2,"Knoxville-Morristown-Sevierville, TN",6.5,47,155,081101
47,155,81000,4,"Knoxville-Morristown-Sevierville, TN",6,47,155,081000
47,155,80601,1,"Knoxville-Morristown-Sevierville, TN",4.833333333,47,155,080601
47,37,14800,2,"Nashville-Davidson--Murfreesboro, TN",11,47,037,014800
47,155,80201,3,"Knoxville-Morristown-Sevierville, TN",8.166666667,47,155,080201
47,155,81102,2,"Knoxville-Morristown-Sevierville, TN",8,47,155,081102
47,183,968101,1,"Martin-Union City, TN",5.5,47,183,968101
47,93,2800,1,"Knoxville-Morristown-Sevierville, TN",12.83333333,47,093,002800
47,93,6900,3,"Knoxville-Morristown-Sevierville, TN",15.5,47,093,006900
47,37,14800,1,"Nashville-Davidson--Murfreesboro, TN",15.5,47,037,014800
47,37,14800,3,"Nashville-Davidson--Murfreesboro, TN",11.66666667,47,037,014800
47,19,71300,5,"Johnson City-Kingsport-Bristol, TN-VA",3.166666667,47,019,071300
47,179,62000,1,"Johnson City-Kingsport-Bristol, TN-VA",8.333333333,47,179,062000
47,19,70700,2,"Johnson City-Kingsport-Bristol, TN-VA",5,47,019,070700
47,19,71400,1,"Johnson City-Kingsport-Bristol, TN-VA",3.833333333,47,019,071400
47,19,70500,1,"Johnson City-Kingsport-Bristol, TN-VA",3.833333333,47,019,070500
47,19,71200,2,"Johnson City-Kingsport-Bristol, TN-VA",3.5,47,019,071200
47,19,71200,1,"Johnson City-Kingsport-Bristol, TN-VA",4.833333333,47,019,071200
47,19,71600,1,"Johnson City-Kingsport-Bristol, TN-VA",2.5,47,019,071600
47,37,19500,2,"Nashville-Davidson--Murfreesboro, TN",17.66666667,47,037,019500
47,19,70300,3,"Johnson City-Kingsport-Bristol, TN-VA",6.333333333,47,019,070300
47,19,70600,1,"Johnson City-Kingsport-Bristol, TN-VA",2.333333333,47,019,070600
47,19,70100,2,"Johnson City-Kingsport-Bristol, TN-VA",12.16666667,47,019,070100
47,37,19400,2,"Nashville-Davidson--Murfreesboro, TN",17.16666667,47,037,019400
47,37,12802,4,"Nashville-Davidson--Murfreesboro, TN",10.66666667,47,037,012802
47,47,60600,4,"Memphis-Forrest City, TN-MS-AR",3,47,047,060600
47,47,60501,4,"Memphis-Forrest City, TN-MS-AR",8,47,047,060501
47,47,60702,1,"Memphis-Forrest City, TN-MS-AR",5.833333333,47,047,060702
47,47,60600,2,"Memphis-Forrest City, TN-MS-AR",4.333333333,47,047,060600
47,47,60702,2,"Memphis-Forrest City, TN-MS-AR",4.166666667,47,047,060702
47,47,60501,3,"Memphis-Forrest City, TN-MS-AR",6.5,47,047,060501
47,47,60501,1,"Memphis-Forrest City, TN-MS-AR",5.333333333,47,047,060501
47,47,60502,4,"Memphis-Forrest City, TN-MS-AR",5.833333333,47,047,060502
47,147,80104,3,"Nashville-Davidson--Murfreesboro, TN",6,47,147,080104
47,147,80103,2,"Nashville-Davidson--Murfreesboro, TN",8.333333333,47,147,080103
47,147,80103,1,"Nashville-Davidson--Murfreesboro, TN",8.166666667,47,147,080103
47,147,80104,2,"Nashville-Davidson--Murfreesboro, TN",3.333333333,47,147,080104
47,147,80605,1,"Nashville-Davidson--Murfreesboro, TN",3,47,147,080605
47,147,80301,1,"Nashville-Davidson--Murfreesboro, TN",4.166666667,47,147,080301
47,147,80402,1,"Nashville-Davidson--Murfreesboro, TN",6.166666667,47,147,080402
47,147,80603,1,"Nashville-Davidson--Murfreesboro, TN",4.166666667,47,147,080603
47,147,80604,2,"Nashville-Davidson--Murfreesboro, TN",7.166666667,47,147,080604
47,147,80104,1,"Nashville-Davidson--Murfreesboro, TN",5.5,47,147,080104
47,147,80604,3,"Nashville-Davidson--Murfreesboro, TN",4.5,47,147,080604
47,147,80603,2,"Nashville-Davidson--Murfreesboro, TN",5.333333333,47,147,080603
47,147,80605,2,"Nashville-Davidson--Murfreesboro, TN",4.166666667,47,147,080605
47,147,80200,1,"Nashville-Davidson--Murfreesboro, TN",4,47,147,080200
47,179,61300,4,"Johnson City-Kingsport-Bristol, TN-VA",9.5,47,179,061300
47,179,60100,1,"Johnson City-Kingsport-Bristol, TN-VA",13,47,179,060100
47,93,2600,1,"Knoxville-Morristown-Sevierville, TN",14,47,093,002600
47,37,19600,1,"Nashville-Davidson--Murfreesboro, TN",13.5,47,037,019600
47,107,970101,1,"Chattanooga-Cleveland-Dalton, TN-GA",2.5,47,107,970101
47,107,970101,2,"Chattanooga-Cleveland-Dalton, TN-GA",3.5,47,107,970101
47,107,970101,4,"Chattanooga-Cleveland-Dalton, TN-GA",2.833333333,47,107,970101
47,107,970200,1,"Chattanooga-Cleveland-Dalton, TN-GA",7.333333333,47,107,970200
47,107,970401,2,"Chattanooga-Cleveland-Dalton, TN-GA",4,47,107,970401
47,93,2700,2,"Knoxville-Morristown-Sevierville, TN",12.33333333,47,093,002700
47,33,961300,2,"Jackson-Brownsville, TN",4.333333333,47,033,961300
47,33,961100,3,"Jackson-Brownsville, TN",7.5,47,033,961100
47,163,42500,1,"Johnson City-Kingsport-Bristol, TN-VA",4,47,163,042500
47,111,970200,1,"Nashville-Davidson--Murfreesboro, TN",2,47,111,970200
47,111,970100,1,"Nashville-Davidson--Murfreesboro, TN",2.666666667,47,111,970100
47,93,1400,1,"Knoxville-Morristown-Sevierville, TN",12.5,47,093,001400
47,93,1400,2,"Knoxville-Morristown-Sevierville, TN",15.16666667,47,093,001400
47,93,1500,1,"Knoxville-Morristown-Sevierville, TN",14.5,47,093,001500
47,93,1500,3,"Knoxville-Morristown-Sevierville, TN",14.83333333,47,093,001500
47,93,1600,1,"Knoxville-Morristown-Sevierville, TN",12.66666667,47,093,001600
47,163,42100,3,"Johnson City-Kingsport-Bristol, TN-VA",7.833333333,47,163,042100
47,163,42200,2,"Johnson City-Kingsport-Bristol, TN-VA",5.833333333,47,163,042200
47,163,41000,1,"Johnson City-Kingsport-Bristol, TN-VA",2.666666667,47,163,041000
47,163,42400,1,"Johnson City-Kingsport-Bristol, TN-VA",2.833333333,47,163,042400
47,163,42300,1,"Johnson City-Kingsport-Bristol, TN-VA",4.166666667,47,163,042300
47,163,41000,2,"Johnson City-Kingsport-Bristol, TN-VA",8.166666667,47,163,041000
47,163,43000,1,"Johnson City-Kingsport-Bristol, TN-VA",5.833333333,47,163,043000
47,163,42600,1,"Johnson City-Kingsport-Bristol, TN-VA",8.333333333,47,163,042600
47,163,42900,2,"Johnson City-Kingsport-Bristol, TN-VA",5.5,47,163,042900
47,93,1700,1,"Knoxville-Morristown-Sevierville, TN",13.83333333,47,093,001700
47,93,3400,2,"Knoxville-Morristown-Sevierville, TN",9.833333333,47,093,003400
47,93,5302,2,"Knoxville-Morristown-Sevierville, TN",5.666666667,47,093,005302
47,93,4401,1,"Knoxville-Morristown-Sevierville, TN",9.166666667,47,093,004401
47,93,3801,1,"Knoxville-Morristown-Sevierville, TN",14.33333333,47,093,003801
47,37,15401,1,"Nashville-Davidson--Murfreesboro, TN",11.5,47,037,015401
47,37,15401,2,"Nashville-Davidson--Murfreesboro, TN",5.666666667,47,037,015401
47,37,15401,3,"Nashville-Davidson--Murfreesboro, TN",11.83333333,47,037,015401
47,37,15402,1,"Nashville-Davidson--Murfreesboro, TN",15,47,037,015402
47,37,15402,2,"Nashville-Davidson--Murfreesboro, TN",8.833333333,47,037,015402
47,37,15300,1,"Nashville-Davidson--Murfreesboro, TN",9,47,037,015300
47,37,15100,2,"Nashville-Davidson--Murfreesboro, TN",15.33333333,47,037,015100
47,53,967100,1,"Jackson-Brownsville, TN",5.333333333,47,053,967100
47,53,966400,1,"Jackson-Brownsville, TN",6,47,053,966400
47,53,967400,2,"Jackson-Brownsville, TN",5.833333333,47,053,967400
47,53,966700,1,"Jackson-Brownsville, TN",5.666666667,47,053,966700
47,139,950300,1,"Chattanooga-Cleveland-Dalton, TN-GA",4.333333333,47,139,950300
47,139,950201,2,"Chattanooga-Cleveland-Dalton, TN-GA",1.666666667,47,139,950201
47,19,70900,2,"Johnson City-Kingsport-Bristol, TN-VA",6.333333333,47,019,070900
47,65,11411,1,"Chattanooga-Cleveland-Dalton, TN-GA",7.166666667,47,065,011411
47,65,12300,4,"Chattanooga-Cleveland-Dalton, TN-GA",10.66666667,47,065,012300
47,65,10306,2,"Chattanooga-Cleveland-Dalton, TN-GA",3.666666667,47,065,010306
47,105,60202,5,"Knoxville-Morristown-Sevierville, TN",5.166666667,47,105,060202
47,105,60202,2,"Knoxville-Morristown-Sevierville, TN",8.166666667,47,105,060202
47,105,60502,1,"Knoxville-Morristown-Sevierville, TN",4.166666667,47,105,060502
47,105,60501,5,"Knoxville-Morristown-Sevierville, TN",5.333333333,47,105,060501
47,105,60501,4,"Knoxville-Morristown-Sevierville, TN",6,47,105,060501
47,105,60502,2,"Knoxville-Morristown-Sevierville, TN",3.833333333,47,105,060502
47,37,15502,1,"Nashville-Davidson--Murfreesboro, TN",6,47,037,015502
47,157,21752,1,"Memphis-Forrest City, TN-MS-AR",6.166666667,47,157,021752
47,157,21754,1,"Memphis-Forrest City, TN-MS-AR",10.5,47,157,021754
47,19,70800,3,"Johnson City-Kingsport-Bristol, TN-VA",4.833333333,47,019,070800
47,19,71300,3,"Johnson City-Kingsport-Bristol, TN-VA",1.333333333,47,019,071300
47,19,70600,2,"Johnson City-Kingsport-Bristol, TN-VA",4.166666667,47,019,070600
47,19,71700,2,"Johnson City-Kingsport-Bristol, TN-VA",1.666666667,47,019,071700
47,19,70200,1,"Johnson City-Kingsport-Bristol, TN-VA",8.833333333,47,019,070200
47,19,70300,2,"Johnson City-Kingsport-Bristol, TN-VA",7.166666667,47,019,070300
47,19,71700,1,"Johnson City-Kingsport-Bristol, TN-VA",4.5,47,019,071700
47,19,71300,2,"Johnson City-Kingsport-Bristol, TN-VA",2.166666667,47,019,071300
47,189,30309,2,"Nashville-Davidson--Murfreesboro, TN",8.666666667,47,189,030309
47,19,70100,1,"Johnson City-Kingsport-Bristol, TN-VA",12,47,019,070100
47,37,16100,2,"Nashville-Davidson--Murfreesboro, TN",13.33333333,47,037,016100
47,37,16200,1,"Nashville-Davidson--Murfreesboro, TN",17.16666667,47,037,016200
47,37,16200,2,"Nashville-Davidson--Murfreesboro, TN",15.33333333,47,037,016200
47,37,16200,4,"Nashville-Davidson--Murfreesboro, TN",16.16666667,47,037,016200
47,37,16300,1,"Nashville-Davidson--Murfreesboro, TN",16.5,47,037,016300
47,37,16300,2,"Nashville-Davidson--Murfreesboro, TN",16.66666667,47,037,016300
47,37,16300,3,"Nashville-Davidson--Murfreesboro, TN",17.33333333,47,037,016300
47,37,16400,1,"Nashville-Davidson--Murfreesboro, TN",18.66666667,47,037,016400
47,37,16400,2,"Nashville-Davidson--Murfreesboro, TN",17,47,037,016400
47,37,16500,1,"Nashville-Davidson--Murfreesboro, TN",16.16666667,47,037,016500
47,37,16500,2,"Nashville-Davidson--Murfreesboro, TN",16.5,47,037,016500
47,37,16500,3,"Nashville-Davidson--Murfreesboro, TN",13.83333333,47,037,016500
47,179,61902,3,"Johnson City-Kingsport-Bristol, TN-VA",4.166666667,47,179,061902
47,189,30101,1,"Nashville-Davidson--Murfreesboro, TN",5.166666667,47,189,030101
47,189,30202,3,"Nashville-Davidson--Murfreesboro, TN",4.5,47,189,030202
47,189,30307,4,"Nashville-Davidson--Murfreesboro, TN",8.5,47,189,030307
47,189,30901,1,"Nashville-Davidson--Murfreesboro, TN",7.666666667,47,189,030901
47,189,30203,2,"Nashville-Davidson--Murfreesboro, TN",6.5,47,189,030203
47,189,30303,3,"Nashville-Davidson--Murfreesboro, TN",3.666666667,47,189,030303
47,189,30307,1,"Nashville-Davidson--Murfreesboro, TN",6.5,47,189,030307
47,189,30904,1,"Nashville-Davidson--Murfreesboro, TN",3.5,47,189,030904
47,189,30903,3,"Nashville-Davidson--Murfreesboro, TN",2.833333333,47,189,030903
47,189,30401,1,"Nashville-Davidson--Murfreesboro, TN",9.166666667,47,189,030401
47,189,30309,1,"Nashville-Davidson--Murfreesboro, TN",9.333333333,47,189,030309
47,189,30203,1,"Nashville-Davidson--Murfreesboro, TN",5.5,47,189,030203
47,189,30303,2,"Nashville-Davidson--Murfreesboro, TN",3.666666667,47,189,030303
47,189,30903,1,"Nashville-Davidson--Murfreesboro, TN",3.166666667,47,189,030903
47,189,30800,2,"Nashville-Davidson--Murfreesboro, TN",4,47,189,030800
47,11,11000,3,"Chattanooga-Cleveland-Dalton, TN-GA",5.166666667,47,011,011000
47,157,21754,2,"Memphis-Forrest City, TN-MS-AR",6.333333333,47,157,021754
47,157,21900,1,"Memphis-Forrest City, TN-MS-AR",11.33333333,47,157,021900
47,157,20542,1,"Memphis-Forrest City, TN-MS-AR",14.16666667,47,157,020542
47,157,21520,1,"Memphis-Forrest City, TN-MS-AR",8.5,47,157,021520
47,157,3500,1,"Memphis-Forrest City, TN-MS-AR",14,47,157,003500
47,11,10800,2,"Chattanooga-Cleveland-Dalton, TN-GA",5.833333333,47,011,010800
47,11,10800,3,"Chattanooga-Cleveland-Dalton, TN-GA",6.166666667,47,011,010800
47,11,11000,1,"Chattanooga-Cleveland-Dalton, TN-GA",6.5,47,011,011000
47,11,11202,1,"Chattanooga-Cleveland-Dalton, TN-GA",5.166666667,47,011,011202
47,11,11401,1,"Chattanooga-Cleveland-Dalton, TN-GA",5,47,011,011401
47,129,110400,3,"Knoxville-Morristown-Sevierville, TN",2.166666667,47,129,110400
47,129,110500,2,"Knoxville-Morristown-Sevierville, TN",2.333333333,47,129,110500
47,129,110500,1,"Knoxville-Morristown-Sevierville, TN",2.833333333,47,129,110500
47,11,11500,1,"Chattanooga-Cleveland-Dalton, TN-GA",6,47,011,011500
47,11,11100,1,"Chattanooga-Cleveland-Dalton, TN-GA",3.833333333,47,011,011100
47,11,10100,1,"Chattanooga-Cleveland-Dalton, TN-GA",9.5,47,011,010100
47,11,10200,2,"Chattanooga-Cleveland-Dalton, TN-GA",9.166666667,47,011,010200
47,11,11500,3,"Chattanooga-Cleveland-Dalton, TN-GA",2.833333333,47,011,011500
47,11,11500,2,"Chattanooga-Cleveland-Dalton, TN-GA",4,47,011,011500
47,11,11601,2,"Chattanooga-Cleveland-Dalton, TN-GA",3.166666667,47,011,011601
47,13,950600,3,"Knoxville-Morristown-Sevierville, TN",9.833333333,47,013,950600
47,89,70100,5,"Knoxville-Morristown-Sevierville, TN",4.166666667,47,089,070100
47,89,70700,2,"Knoxville-Morristown-Sevierville, TN",3.833333333,47,089,070700
47,89,70800,3,"Knoxville-Morristown-Sevierville, TN",3,47,089,070800
47,89,70800,4,"Knoxville-Morristown-Sevierville, TN",4.166666667,47,089,070800
47,93,2300,2,"Knoxville-Morristown-Sevierville, TN",8,47,093,002300
47,13,950800,2,"Knoxville-Morristown-Sevierville, TN",3.5,47,013,950800
47,13,950100,3,"Knoxville-Morristown-Sevierville, TN",3,47,013,950100
47,13,950500,1,"Knoxville-Morristown-Sevierville, TN",6.666666667,47,013,950500
47,13,950600,5,"Knoxville-Morristown-Sevierville, TN",3.666666667,47,013,950600
47,13,951100,1,"Knoxville-Morristown-Sevierville, TN",4.166666667,47,013,951100
47,21,70402,2,"Nashville-Davidson--Murfreesboro, TN",5.666666667,47,021,070402
47,21,70102,1,"Nashville-Davidson--Murfreesboro, TN",4.5,47,021,070102
47,21,70300,1,"Nashville-Davidson--Murfreesboro, TN",6.333333333,47,021,070300
47,21,70104,2,"Nashville-Davidson--Murfreesboro, TN",6.333333333,47,021,070104
47,21,70300,2,"Nashville-Davidson--Murfreesboro, TN",7.666666667,47,021,070300
47,21,70402,3,"Nashville-Davidson--Murfreesboro, TN",6.166666667,47,021,070402
47,23,970300,1,"Jackson-Brownsville, TN",5,47,023,970300
47,23,970200,2,"Jackson-Brownsville, TN",8.5,47,023,970200
47,23,970200,1,"Jackson-Brownsville, TN",8,47,023,970200
47,23,970100,1,"Jackson-Brownsville, TN",2.833333333,47,023,970100
47,23,970100,2,"Jackson-Brownsville, TN",2.166666667,47,023,970100
47,23,970300,3,"Jackson-Brownsville, TN",2.666666667,47,023,970300
47,157,10710,3,"Memphis-Forrest City, TN-MS-AR",11.16666667,47,157,010710
47,157,10720,1,"Memphis-Forrest City, TN-MS-AR",14.16666667,47,157,010720
47,23,970300,2,"Jackson-Brownsville, TN",2,47,023,970300
47,23,970100,3,"Jackson-Brownsville, TN",3,47,023,970100
47,23,970200,3,"Jackson-Brownsville, TN",10,47,023,970200
47,57,500100,1,"Knoxville-Morristown-Sevierville, TN",3.5,47,057,500100
47,57,500300,5,"Knoxville-Morristown-Sevierville, TN",5.333333333,47,057,500300
47,57,500100,3,"Knoxville-Morristown-Sevierville, TN",2,47,057,500100
47,57,500200,1,"Knoxville-Morristown-Sevierville, TN",2.166666667,47,057,500200
47,57,500300,4,"Knoxville-Morristown-Sevierville, TN",3.833333333,47,057,500300
47,57,500300,2,"Knoxville-Morristown-Sevierville, TN",3.833333333,47,057,500300
47,57,500402,1,"Knoxville-Morristown-Sevierville, TN",4.166666667,47,057,500402
47,57,500100,2,"Knoxville-Morristown-Sevierville, TN",2.833333333,47,057,500100
47,57,500300,1,"Knoxville-Morristown-Sevierville, TN",7.5,47,057,500300
47,57,500200,3,"Knoxville-Morristown-Sevierville, TN",6,47,057,500200
47,57,500300,3,"Knoxville-Morristown-Sevierville, TN",3.5,47,057,500300
47,57,500200,2,"Knoxville-Morristown-Sevierville, TN",2.666666667,47,057,500200
47,9,11102,3,"Knoxville-Morristown-Sevierville, TN",5.833333333,47,009,011102
47,9,10100,2,"Knoxville-Morristown-Sevierville, TN",10.16666667,47,009,010100
47,9,11200,2,"Knoxville-Morristown-Sevierville, TN",7.666666667,47,009,011200
47,9,10200,4,"Knoxville-Morristown-Sevierville, TN",4.333333333,47,009,010200
47,9,10600,1,"Knoxville-Morristown-Sevierville, TN",13.5,47,009,010600
47,9,11102,2,"Knoxville-Morristown-Sevierville, TN",4.666666667,47,009,011102
47,9,11200,3,"Knoxville-Morristown-Sevierville, TN",8.333333333,47,009,011200
47,9,11602,3,"Knoxville-Morristown-Sevierville, TN",3.833333333,47,009,011602
47,9,10900,1,"Knoxville-Morristown-Sevierville, TN",4.333333333,47,009,010900
47,9,10400,1,"Knoxville-Morristown-Sevierville, TN",4.333333333,47,009,010400
47,9,11602,4,"Knoxville-Morristown-Sevierville, TN",4.5,47,009,011602
47,9,10200,3,"Knoxville-Morristown-Sevierville, TN",9.333333333,47,009,010200
47,11,10700,3,"Chattanooga-Cleveland-Dalton, TN-GA",5.5,47,011,010700
47,99,960502,2,"Nashville-Davidson--Murfreesboro, TN",4.166666667,47,099,960502
47,169,90100,3,"Nashville-Davidson--Murfreesboro, TN",3.666666667,47,169,090100
47,93,4100,1,"Knoxville-Morristown-Sevierville, TN",14.66666667,47,093,004100
47,15,960300,1,"Nashville-Davidson--Murfreesboro, TN",3.166666667,47,015,960300
47,189,30800,1,"Nashville-Davidson--Murfreesboro, TN",4.333333333,47,189,030800
47,75,930301,1,"Jackson-Brownsville, TN",2.833333333,47,075,930301
47,65,10303,1,"Chattanooga-Cleveland-Dalton, TN-GA",2.333333333,47,065,010303
47,65,11204,1,"Chattanooga-Cleveland-Dalton, TN-GA",3.833333333,47,065,011204
47,65,10307,4,"Chattanooga-Cleveland-Dalton, TN-GA",5.666666667,47,065,010307
47,93,6800,4,"Knoxville-Morristown-Sevierville, TN",10.66666667,47,093,006800
47,3,950200,2,"Nashville-Davidson--Murfreesboro, TN",4,47,003,950200
47,99,960401,5,"Nashville-Davidson--Murfreesboro, TN",2.166666667,47,099,960401
47,99,960402,2,"Nashville-Davidson--Murfreesboro, TN",4.166666667,47,099,960402
